ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LAT1,LONGITUD,LONG1,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
529882,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,435.815.780,4.472.542.100,ETRS89,4.040.101.515,40.401,-375.636.608,-3.756,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,178,28011,JUNTO ROCODROMO ALUCHE Y FAROLA 148,20086605,,FUE_10_0020,FUE22,ZV,PERSONAS,MU-37A
529883,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,435.853.140,4.472.425.160,ETRS89,4.039.996.458,40.400,-375.591.407,-3.756,CALLE,SEPULVEDA,218,28011,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN Nº170. DENTRO DEL PARQUE DE LA CUÑA VERDE,31024734,,FUE_10_0019,FUE22,ZV,PERSONAS,MU-37A
529884,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,435.585.940,4.472.535.200,ETRS89,4.040.093.524,40.401,-375.907.366,-3.759,CALLE,YEBENES,6,28047,JUNTO FAROLA 211 Y CARRIL BICI DEL PARQUE CUÑA VERDE LATINA,11065314,,FUE_10_0024,FUE22,ZV,PERSONAS,MU-37A
529886,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437.135.670,4.472.519.540,ETRS89,4.040.091.261,40.401,-374.081.112,-3.741,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,76 A,28047,"FRENTE C/ MUÑICO, JUNTO CARRIL BICI",20086452,,FUE_10_0021,FUE22,ZV,PERSONAS,MU-37A
529887,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,435.631.250,4.472.660.020,ETRS89,4.040.206.317,40.402,-375.855.238,-3.759,PASEO,EXTREMADURA,325,28011,JUNTO FAROLA 202 Y AREA INFANTIL DEL PARQUE CUÑA VERDE LATINA,31018163,,FUE_10_0025,FUE22,ZV,PERSONAS,MU-37A
529891,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,438.417.550,4.473.091.650,ETRS89,4.040.616.222,40.406,-372.576.159,-3.726,PASEO,ERMITA DEL SANTO,66,28011,EN PLATAFORMA SUPERIOR DE AREAS INFANTILES DEL PARQUE ERMITA DEL SANTO,20075161,,FUE_10_0032,FUE22,ZV,PERSONAS,MU-37A
529894,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.704.550,4.472.123.540,ETRS89,4.039.723.601,40.397,-375.763.447,-3.758,CALLE,SESEÑA,2 A,28024,JUNTO A PISTAS DE PETANCA DE PARQUE ALUCHE,31020486,,FUE_10_0036,FUE22,ZV,PERSONAS,MU-37A
529895,Fuentes de beber,106,CUATRO VIENTOS,10,LATINA,NO_OPERATIVO,435.020.190,4.469.127.060,ETRS89,4.037.018.941,40.370,-376.539.244,-3.765,CALLE,XILOFONO,1,28054,CALLE FLAUTAS N º6,31036377,,FUE_10_0037,FUE22,ZV,PERSONAS,MU-37A
529898,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438.297.820,4.473.984.060,ETRS89,4.041.419.257,40.414,-372.725.906,-3.727,PLAZA,SANTA CRISTINA,2,28011,JUNTO ACCESO A METRO PUERTA DEL ANGEL,11068836,,FUE_10_0040,FUE22,ZV,PERSONAS,MU-37A
529900,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.823.180,4.470.350.660,ETRS89,4.038.103.788,40.381,-379.139.752,-3.791,CALLE,GRANADEROS,15,28024,"EN PZA. CENTRAL COLONIA DEHESA DEL PRINCIPE, POSTERIOR COLEGIO INFANTIL",11066933,,FUE_10_0043,FUE22,ZV,PERSONAS,MU-37A
529888,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.801.420,4.472.396.450,ETRS89,4.039.977.846,40.400,-374.473.748,-3.745,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,9,28047,JUNTO FAROLA 23 C/ ALHAMBRA,31012808,,FUE_10_0028,FUE22,ZV,PERSONAS,MU-37A
529889,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.483.760,4.472.264.290,ETRS89,4.039.856.374,40.399,-374.846.732,-3.748,CALLE,CUART DE POBLET,63,28047,"EN MIRADOR ALTO DEL PARQUE CUÑA VERDE LATINA, JUNTO FAROLA 199 Y AREA INFANTIL",11063687,,FUE_10_0031,FUE22,ZV,PERSONAS,MU-37A
529890,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.579.230,4.472.429.000,ETRS89,4.040.005.479,40.400,-374.735.882,-3.747,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,130,28047,JUNTO AREA INFANTIL Y CARRIL BICI DEL PARQUE CUÑA VERDE LATINA,20086533,,FUE_10_0029,FUE22,ZV,PERSONAS,MU-37A
529892,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.583.550,4.471.924.540,ETRS89,4.039.543.399,40.395,-375.904.004,-3.759,CALLE,TEMBLEQUE,50,28024,ENTRE AREA INFANTIL Y CAMPO DE FUTBOL DEL PARQUE ALUCHE,11065786,,FUE_10_0035,FUE22,ZV,PERSONAS,MU-37A
529893,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.559.540,4.471.246.530,ETRS89,4.038.932.435,40.389,-375.925.433,-3.759,CALLE,VALMOJADO,12,28047,JUNTO AREA INFANTIL Y FAROLA 143 DEL PARQUE DE ALUCHE,31044416,,FUE_10_0033,FUE22,ZV,PERSONAS,MU-37A
529901,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.947.650,4.470.365.780,ETRS89,4.038.118.411,40.381,-378.993.288,-3.790,CALLE,GRANADEROS,1 A,28024,"C/V Pº HUSARES, EN PARQUE INTERIOR COLONIA DEHESA DEL PRINCIPE",31065049,,FUE_10_0044,FUE22,ZV,PERSONAS,MU-37A
529903,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.419.700,4.470.033.830,ETRS89,4.037.815.114,40.378,-379.611.681,-3.796,AVENIDA,ARQUEROS,45,28024,JUNTO PISTA DEPORTIVA COLONIA DEHESA DEL PRINCIPE,11066986,,FUE_10_0046,FUE22,ZV,PERSONAS,MU-37A
529904,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.693.680,4.470.228.110,ETRS89,4.037.992.346,40.380,-379.291.005,-3.793,PASEO,HUSARES,36,28024,"JARDINES DEL TT. CORONEL VESTEIRO, ENTRE FUENTE ORNAMENTAL Y AREA INFANTIL",11066914,,FUE_10_0045,FUE22,ZV,PERSONAS,MU-37A
529906,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.343.330,4.469.951.870,ETRS89,4.037.740.662,40.377,-379.700.768,-3.797,AVENIDA,ARQUEROS,47,28024,"C/V C/ CORACEROS, EN JARDIN COLONIA DEHESA DEL PRINCIPE",11067016,,FUE_10_0049,FUE22,ZV,PERSONAS,MU-37A
529908,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434828.09,4470905.11,ETRS89,4.038.619.181,40.386,-376.783.680,-3.768,CALLE,NAVIA,19,28044,JUNTO CAMPO DE FUTBOL,20137006,2022-05-25 00:00:00.0,FUE_10_0052,FUE22,ZV,PERSONAS,MU-37A
529896,Fuentes de beber,106,CUATRO VIENTOS,10,LATINA,OPERATIVO,435.078.290,4.468.924.450,ETRS89,4.036.836.874,40.368,-376.468.751,-3.765,AVENIDA,PESETA,15 A,28054,FRENTE FAROLA 5 C/ DEL FAGOT,31016363,,FUE_10_0038,FUE22,ZV,PERSONAS,MU-S37A
529897,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438108.90,4473282.27,ETRS89,4.040.785.652,40.408,-372.941.735,-3.729,CALLE,CARAMUEL,53,28011,CALLE CARAMUEL Nº 58,31041297,2023-04-24 00:00:00.0,FUE_10_0039,FUE22,ZV,PERSONAS,MU-37A
529899,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.851.040,4.470.435.100,ETRS89,4.038.180.079,40.382,-379.107.823,-3.791,CALLE,GRANADEROS,17,28024,PROXIMO A PORTAL 17 Y AREA INFANTIL,11066932,,FUE_10_0041,FUE22,ZV,PERSONAS,MU-37A
529902,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.529.270,4.470.175.260,ETRS89,4.037.943.407,40.379,-379.484.113,-3.795,AVENIDA,ARQUEROS,27 B,28024,"C/V Pº LANCEROS, JUNTO AREA INFANTIL COLONIA DEHESA DEL PRINCIPE",31045390,,FUE_10_0047,FUE22,ZV,PERSONAS,MU-37A
529905,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432.487.400,4.470.126.280,ETRS89,4.037.898.945,40.379,-379.532.915,-3.795,AVENIDA,ARQUEROS,31,28024,JUNTO AREA INFANTIL COLONIA DEHESA DEL PRINCIPE,11066993,,FUE_10_0048,FUE22,ZV,PERSONAS,MU-37A
529910,Fuentes de beber,107,AGUILAS,10,LATINA,NO_OPERATIVO,434.941.160,4.470.801.590,ETRS89,4.038.526.809,40.385,-376.649.418,-3.766,CALLE,NAVIA,17,28044,JUNTO AREA DE CALISTENIA,20137003,,FUE_10_0053,FUE22,ZV,PERSONAS,MU-37A
529911,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,436818.85,4471863.26,ETRS89,4.039.497.658,40.395,-374.447.919,-3.744,GLORIETA,LOS CARMENES,3,28047,C/MARCELINO CASTILLO Nº 30,11064340,,FUE_10_0054,FUE22,ZV,PERSONAS,MU-37A
529916,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.192.880,4.473.076.800,ETRS89,4.040.586.092,40.406,-375.197.618,-3.752,CALLE,VILLASANDINO,29,28011,"EN PZA. DE LOS FRANCISCANOS, FRENTE PARROQUIA",20075540,,FUE_10_0061,FUE22,ZV,PERSONAS,MU-37A
529918,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433.591.590,4.470.481.760,ETRS89,4.038.228.047,40.382,-378.235.949,-3.782,CALLE,FUENTE DE LIMA,28,28024,JUNTO AREA INFANTIL E INSTALACION DEPORTIVA,20129165,,FUE_10_0069,FUE22,ZV,PERSONAS,MU-37A
529920,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434.133.160,4.470.396.580,ETRS89,4.038.155.612,40.382,-377.597.099,-3.776,AVENIDA,LAS AGUILAS,97 B,28044,"C/V C/ ALDEANUEVA DE LA VERA, EN PARQUE JUNTO AREA INFANTIL",31056960,,FUE_10_0071,FUE22,ZV,PERSONAS,MU-37A
529907,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434.891.420,4.470.819.200,ETRS89,4.038.542.285,40.385,-376.708.195,-3.767,CALLE,NAVIA,12,28044,"FRENTE FAROLA 6, JUNTO AREA INFANTIL",31044419,,FUE_10_0051,FUE22,ZV,PERSONAS,MU-37A
529909,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434942.3,4470868.42,ETRS89,4.038.587.021,40.386,-376.648.758,-3.766,CALLE,LUIS CHAMIZO,6,28044,CON CALLE  LUIS CHAMIZO,31041286,,FUE_10_0050,FUE22,ZV,PERSONAS,MU-37A
529912,Fuentes de beber,101,LOS CARMENES,10,LATINA,NO_OPERATIVO,436840.11,4472696.58,ETRS89,4.040.248.509,40.402,-374.431.137,-3.744,CALLE,CARLOS FUENTES,2 A,28047,"JARDINES DE LA ALHAMBRA, PRÓXIMO ÁREA INFANTIL",31053835,2023-04-17 00:00:00.0,FUE_10_0057,FUE22,ZV,PERSONAS,MU-37A
529913,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,434.607.500,4.472.049.440,ETRS89,4.039.648.307,40.396,-377.055.300,-3.771,CALLE,CARDAÑO,8,28024,"EN PZA. PATRICIO MARTINEZ, JUNTO AREA INFANTIL",11066175,,FUE_10_0059,FUE22,ZV,PERSONAS,MU-37A
529914,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,434284.57,4471811.48,ETRS89,4.039.431.403,40.394,-377.433.336,-3.774,CALLE,DANIEL SEGOVIA,17,28024,CV CALLE MANUEL GARCÍA Nº 17,20020464,2022-05-04 00:00:00.0,FUE_10_0058,FUE22,ZV,PERSONAS,MU-37A
529921,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434.424.900,4.469.651.050,ETRS89,4.037.486.311,40.375,-377.245.761,-3.772,AVENIDA,AVIACION,85,28044,CALLE RAFAEL FINAT Nº 119,11068315,,FUE_10_0073,FUE22,ZV,PERSONAS,MU-37A
529923,Fuentes de beber,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435.812.890,4.469.705.410,ETRS89,4.037.546.086,40.375,-375.611.429,-3.756,CAMINO,CRUCES,4,28044,"JUNTO 3 CANCHAS DE DEPORTES, EN PARQUE DE LAS CRUCES",20078470,2023-07-31 00:00:00.0,FUE_11_0092,FUE22,ZV,PERSONAS,MU-37A
529924,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435.624.360,4.469.933.420,ETRS89,4.037.750.033,40.378,-375.835.799,-3.758,AVENIDA,POBLADOS,74 A,28044,"JUNTO LAGO PARQUE LAS CRUCES,  PROXIMO AREA INFANTIL",31060012,,FUE_10_0082,FUE22,ZV,PERSONAS,MU-37A
529926,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435321.70,4469610.95,ETRS89,4.037.457.195,40.375,-376.189.037,-3.762,CALLE,MUNTADAS,5,28044,CV CALLE VIRGEN DEL CAMINO,11068498,2022-05-05 00:00:00.0,FUE_11_0084,FUE22,ZV,PERSONAS,MU-S37A
529930,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,434959.11,4471493.68,ETRS89,4.039.150.411,40.392,-376.635.339,-3.766,CALLE,SAN JOSÉ DE CALASANZ,27,28024,JUNTO ÁREA INFANTIL,11065626,,FUE_10_0087,FUE22,ZV,PERSONAS,MU-37A
529915,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,437.542.210,4.473.369.790,ETRS89,4.040.860.262,40.409,-373.610.414,-3.736,CALLE,JUAN ANTON,34,28011,"JUNTO FAROLA 9 C/ MAUREGATO, PROXIMO A AREA INFANTIL",11062016,,FUE_10_0060,FUE22,ZV,PERSONAS,PIEDRA VP
529917,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433574.45,4470568.09,ETRS89,4.038.305.680,40.383,-378.257.040,-3.783,CALLE,FUENTE DE LIMA,17,28024,"EN MEDIANA, ENTRE GASOLINERA Y FUENTE ORNAMENTAL",11067237,,FUE_10_0064,FUE22,ZV,PERSONAS,MU-37A
529919,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.172.680,4.472.730.500,ETRS89,4.040.273.976,40.403,-375.217.950,-3.752,CALLE,SEPULVEDA,202,28011,"EN PARQUE DEL BREZO, JUNTO AREA INFANTIL",31070340,2022-08-23 00:00:00.0,FUE_10_0070,FUE22,ZV,PERSONAS,MU-37A
529922,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433.526.520,4.470.304.940,ETRS89,4.038.068.242,40.381,-378.310.757,-3.783,AVENIDA,LAS AGUILAS,142 C,28044,,31065802,,FUE_10_0074,FUE22,ZV,PERSONAS,MU-37A
529925,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435.536.920,4.469.671.990,ETRS89,4.037.513.850,40.375,-375.936.153,-3.759,CALLE,MASCARAQUE,44,28044,PROXIMO AREA DE CALISTENIA PARQUE LAS CRUCES,11077855,2023-07-31 00:00:00.0,FUE_10_0083,FUE22,ZV,PERSONAS,MU-37A
529931,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,434.852.940,4.471.686.910,ETRS89,4.039.323.650,40.393,-376.762.401,-3.768,AVENIDA,PADRE PIQUER,23 B,28024,JUNTO AREA INFANTIL PARQUE FELIX CORTES,31024670,,FUE_10_0089,FUE22,ZV,PERSONAS,MU-37A
529932,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.587.310,4.471.477.460,ETRS89,4.039.140.681,40.391,-375.895.051,-3.759,CALLE,VALMOJADO,10,28047,"FRENTE Nº 125, JUNTO AREA INFANTIL Y FAROLA 91 EN PARQUE DE ALUCHE",31044415,,FUE_10_0094,FUE22,ZV,PERSONAS,MU-37A
529933,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.487.490,4.471.250.160,ETRS89,4.038.935.148,40.389,-376.010.353,-3.760,CALLE,QUERO,85,28024,"ENTRE FAROLA 123 Y AREA INFANTIL, EN PARQUE DE ALUCHE",11065374,,FUE_10_0092,FUE22,ZV,PERSONAS,MU-37A
529934,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438.276.820,4.473.199.540,ETRS89,4.040.712.372,40.407,-372.743.046,-3.727,CALLE,SEPULVEDA,5 A,28011,"FRENTE CIRCUITO DE KARTS, EN ACERA JUNTO FAROLA 18",31020487,2022-08-31 00:00:00.0,FUE_10_0095,FUE22,VP,PERSONAS,MU-37A
529936,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.590.320,4.472.526.784,ETRS89,4.040.093.652,40.401,-374.723.788,-3.747,CALLE,GREGORIO VACAS,18,28047,FRENTE Nº18,11063592,2023-04-26 00:00:00.0,FUE_10_0102,FUE22,VP,PERSONAS,CASTIZA
529927,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435.423.710,4.470.663.330,ETRS89,4.038.406.013,40.384,-376.079.546,-3.761,AVENIDA,POBLADOS,64,28044,"JUNTO AVC, PROXIMO APARCAMIENTO NORTE PARQUE LAS CRUCES",20092567,,FUE_10_0085,FUE22,ZV,PERSONAS,AVC
529928,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435.215.160,4.470.613.020,ETRS89,4.038.359.073,40.384,-376.324.714,-3.763,CALLE,VIDAUBA,4,28044,"JUNTO FAROLA 400 PARQUE LAS CRUCES, PROXIMO A FUENTE ORNAMENTAL",20050378,,FUE_10_0086,FUE22,ZV,PERSONAS,MU-37A
529929,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,434.891.470,4.471.597.610,ETRS89,4.039.243.507,40.392,-376.716.092,-3.767,CALLE,TEMBLEQUE,134,28024,"PLAZA DANIEL ZUAZO, JUNTO PISTAS DE PETANCA",11065590,,FUE_10_0088,FUE22,ZV,PERSONAS,MU-37A
529935,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435.505.960,4.471.439.500,ETRS89,4.039.105.856,40.391,-375.990.511,-3.760,CALLE,QUERO,35,28024,"JUNTO AREA INFANTIL, EN PARQUE DE ALUCHE",11065526,,FUE_10_0091,FUE22,ZV,PERSONAS,MU-37A
529938,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445.318.583,4.475.322.611,ETRS89,4.042.674.189,40.427,-364.462.850,-3.645,CALLE,ARRIAGA,21,28017,PARQUE DE ARRIAGA,11106147,,FUE_15_0011,FUE22,ZONA VERDE,PERSONAS,MU-S37A
529937,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435627.05,4472343.68,ETRS89,4.039.921.313,40.399,-375.856.988,-3.759,CALLE,SESEÑA,18,28024,JUNTO AVC EN C/ YEBENES,11068868,2023-01-11 00:00:00.0,FUE_10_0099,FUE22,ZV,PERSONAS,AVC
529942,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,435.664.180,4.472.491.810,ETRS89,4.040.055.042,40.401,-375.814.735,-3.758,CALLE,YEBENES,6,28047,DENTRO DEL PARQUE DE LA CUÑA VERDE,11065314,,FUE_10_0109,FUE22,ZV,PERSONAS,ESCULTURA PATRIMONIO HISTÓRICO
529945,Fuentes de beber,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,445712.24,4.476.666.179,ETRS89,4.043.887.129,40.439,-364.010.279,-3.640,CALLE,MARQUESA DE TORRECILLA,5 B,28027,"PRÓXIMO A C/ MISTERIOS, 8",31047627,,FUE_15_0013,FUE22,ZV,PERSONAS,MU-37A
529948,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435479.64,4470835.74,ETRS89,4.038.561.761,40.386,-376.015.404,-3.760,CALLE,OCAÑA,2,28047,CALLE VALMOJADO CON CALLE OCAÑA,20138121,,FUE_10_0100,FUE22,VP,PERSONAS,EGEA
529949,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444.375.335,4.475.764.783,ETRS89,4.043.066.268,40.431,-365.578.627,-3.656,CALLE,JOSE VILLENA,18,28017,C/ BENIDORM,31047620,,FUE_15_0004,FUE22,ZV,PERSONAS,FUENTE_ACCESIBLE
529950,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445.594.480,4.475.991.310,ETRS89,4.043.278.400,40.433,-364.143.343,-3.641,PZ,VICENTE ESPINEL,32,28017,"RIO ULLA, 32",20038778,,FUE_15_0008,FUE22,ZV,PERSONAS,MU-37A
529939,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436734.55,4472761.54,ETRS89,4.040.306.226,40.403,-374.556.170,-3.746,CALLE,HIGUERAS,38,28047,CALLE HIGUERAS Nº 55,11063281,,FUE_10_0103,FUE22,VP,PERSONAS,MU-37A
529940,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.814.170,4.473.424.850,ETRS89,4.040.904.368,40.409,-374.468.934,-3.745,CALLE,DANTE,15,28011,ENTRE PORTAL 15 Y PARQUE,20123451,,FUE_10_0106,FUE22,VP,PERSONAS,PIEDRA VP
529941,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434.424.540,4.470.435.550,ETRS89,4.038.193.016,40.382,-377.254.258,-3.773,CALLE,JOSE DE CADALSO,14,28044,"FRENTE FAROLA 4, PROXIMO A AREA INFANTIL",11068153,,FUE_10_0098,FUE22,ZV,PERSONAS,MU-37A
529943,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437.978.892,4.472.950.487,ETRS89,4.040.485.800,40.405,-373.091.711,-3.731,CALLE,FUENDETODOS,2,28047,CV PABLO SARASATE,31052045,,FUE_10_0101,FUE22,VP,PERSONAS,PIEDRA VP
529944,Fuentes de beber,154,LA CONCEPCIÓN,15,CIUDAD LINEAL,OPERATIVO,444498.31,4476278.96,ETRS89,4.043.530.288,40.435,-365.438.145,-3.654,CALLE,VIRGEN DE LLUC,8,28027,PARQUE CALERO,11109495,,FUE_15_0007,FUE22,ZV,PERSONAS,MU-37A
529946,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436.376.550,4.472.573.540,ETRS89,4.040.134.141,40.401,-374.976.148,-3.750,CALLE,LA LATINA,5,28047,JUNTO FAROLIN 3 DEL PARQUE DE CASTROSERNA,20086824,2015-04-28 00:00:00.0,FUE_10_0104,FUE22,ZV,PERSONAS,MU-37A
529951,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433.854.550,4.470.653.560,ETRS89,4.038.384.903,40.384,-377.927.966,-3.779,CALLE,FRAY JOSE CERDEIRIÑA,57,28024,"FRENTE COLEGIO CIUDAD DE BADAJOZ, PROXIMO A AREA INTANTIL",31051415,2015-05-12 00:00:00.0,FUE_10_0105,FUE22,ZV,PERSONAS,MU-37A
529953,Fuentes de beber,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,444923.17,4476349.62,ETRS89,4.043.596.766,40.436,-364.937.865,-3.649,CALLE,VIRGEN DEL SAGRARIO,22,28027,PARQUE CALERO,11109109,,FUE_15_0003,FUE22,ZV,PERSONAS,MU-37A
529954,Fuentes de beber,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,445.821.289,4.476.610.447,ETRS89,4.043.837.633,40.438,-363.881.232,-3.639,CALLE,MISTERIOS,2,28027,PZA. MISTERIOS DETRÁS DE CASETA JUNTO ÁREA INFANTIL,11108206,,FUE_15_0015,FUE22,ZV,PERSONAS,MU-37A
529956,Fuentes de beber,154,LA CONCEPCIÓN,15,CIUDAD LINEAL,OPERATIVO,444751.25,4476434.56,ETRS89,4.043.672.145,40.437,-365.141.292,-3.651,CALLE,VIRGEN DE NURIA,19 A,28027,PARQUE CALERO,31047518,,FUE_15_0002,FUE22,ZV,PERSONAS,PIEDRA VP
529962,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445.824.198,4.476.328.516,ETRS89,4.043.583.673,40.436,-363.875.399,-3.639,TRAVESIA,VAZQUEZ DE MELLA,6,28017,JARDIN DE JOSE COUSO PERMUY Y JULIO ANGUITA PARRADO,20078446,,FUE_15_0016,FUE22,ZV,PERSONAS,MU-37A
529947,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436879.54,4473219.33,ETRS89,4.040.719.723,40.407,-374.389.858,-3.744,CALLE,JARAIZ DE LA VERA,19,28011,CALLE HIGUERAS Nº 15,11062987,,FUE_10_0097,FUE22,ZV,PERSONAS,MU-37A
529952,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,434.349.570,4.471.783.970,ETRS89,4.039.407.133,40.394,-377.356.469,-3.774,CALLE,CINE,20,28024,FRENTE Nº 20 Y FAROLA 3,31009569,,FUE_10_0108,FUE22,VP,PERSONAS,PIEDRA VP
529955,Fuentes de beber,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,445642.07,4476769.05,ETRS89,4.043.979.342,40.440,-364.093.891,-3.641,CALLE,MISTERIOS,20,28027,EN PLAZA EIDER - CORMORAN,11108401,,FUE_15_0014,FUE22,ZV,PERSONAS,MU-37A
529957,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433.819.750,4.469.948.810,ETRS89,4.037.749.761,40.377,-377.961.642,-3.780,PLAZA,VIRGEN DE LOS LLANOS,5,28044,"EN CENTRO PLAZA, PROXIMO A PARROQUIA VIRGEN DE LOS LLANOS",11067909,2016-03-22 00:00:00.0,FUE_10_0107,FUE22,ZV,PERSONAS,PIEDRA VP
529958,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445.461.551,4.475.172.882,ETRS89,4.042.540.243,40.425,-364.293.033,-3.643,CALLE,ARRIAGA,45,28017,PARQUE DE ARRIAGA,11106712,,FUE_15_0009,FUE22,ZONA VERDE,PERSONAS,MU-S37A
529959,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444457.38,4474628.52,ETRS89,4.042.043.208,40.420,-365.471.980,-3.655,CALLE,POETA BLAS DE OTERO,22 B,28017,"CALLE DEL POETA BLAS DE OTERO, 22",31011833,,FUE_15_0001,FUE22,ZV,PERSONAS,MU-37A
529965,Fuentes de beber,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,444.707.148,4.477.089.336,ETRS89,4.044.261.709,40.443,-365.198.986,-3.652,PLAZA,PLATON,15,28027,"PRÓXIMO A C/ ARISTÓTELES, 8",11111058,,FUE_15_0021,FUE22,ZV,PERSONAS,MU-37A
